fips,life_expectancy,le_ci_low,le_ci_high,premature_mortality,drug_overdose_deaths,child_mortality
21077,72.804761053,71.029649728,74.579872377,11209.093181,56.64652568,
21079,76.06590616,74.636814591,77.494997729,9271.2572201,37.77504958,77.574503846
21081,73.639798735,72.451443095,74.828154375,11830.55598,59.54192413,71.533451301
21083,74.916539442,74.08739581,75.745683075,9134.1116181,11.669554133,53.283975545
21085,73.715938246,72.667788188,74.764088305,10535.82644,18.93270056,56.645761683
21087,74.696247569,73.012121069,76.380374068,9742.6980268,,
21089,73.824949556,72.878644123,74.771254989,11279.430911,63.669451017,36.498772314
21091,75.860175903,74.077016794,77.643335011,8250.6218163,,
21093,75.953765696,75.407294807,76.500236584,9279.6107811,22.84869056,49.140504756
21095,69.080244457,68.056425289,70.104063625,15633.343982,39.751234212,62.47136729
21097,74.470388636,73.207892303,75.732884969,10501.308504,38.880248834,
21099,74.849765836,73.65943153,76.040100142,9515.6570112,19.313832215,
21101,75.44549706,74.64124006,76.24975406,8990.7526776,9.5911938085,52.800844814
21103,74.918642341,73.503489963,76.333794718,10162.271289,51.760906023,
21105,74.634539537,71.909438758,77.359640316,10627.470358,,
21107,74.201411083,73.416422688,74.986399479,9987.8946835,11.159385787,41.575973978
21109,71.9028391,70.399942463,73.405735738,12786.644894,,
21111,75.225038284,75.014797866,75.435278701,10470.023098,49.550358698,61.110113061
21113,77.191792006,76.360370386,78.023213627,9013.9511796,46.270019495,38.661537569
21115,71.916567451,70.795497843,73.03763706,12839.056491,19.526556116,
21117,76.35156794,75.912389098,76.790746783,9092.469214,55.688845065,61.509194673
21119,71.205714334,69.505718492,72.905710176,15910.898789,65.250652507,
21121,72.114532366,71.118369144,73.110695589,12955.750474,25.676413005,75.801950177
21123,74.644853841,73.130924659,76.158783022,10153.30436,,85.337470908
21125,74.280294765,73.593330934,74.967258595,10218.626409,22.985989492,48.071787202
21127,72.229999617,70.905744173,73.55425506,11854.762599,28.063206977,
21129,69.154936232,67.215148039,71.094724424,15622.164956,73.719130114,
21131,70.292612326,68.734587786,71.850636867,13800.62484,33.71885221,
21133,70.376686451,69.1891614,71.564211502,14606.873844,32.47506379,53.033517183
21135,71.32916747,69.644455728,73.013879213,14434.958281,35.181183093,111.79910561
21137,73.122593797,71.945633176,74.299554417,11982.820975,40.728220584,69.027999482
21139,74.700027322,72.927487401,76.472567242,9048.946089,,
21141,74.750255735,73.670099005,75.830412466,10139.660584,,90.058342143
21143,75.372270277,72.933886386,77.810654169,9972.6404782,,
21145,75.605207432,74.893575823,76.31683904,9982.3484112,20.365769215,42.908878705
21147,71.936136777,70.653954403,73.218319152,12257.539083,,
21149,75.651280223,74.088465399,77.214095047,8681.0394935,,
21151,75.608479185,75.010813973,76.206144398,9619.4163161,60.439167442,35.190157183
21153,71.172807505,69.638106491,72.707508519,14977.7593,41.05090312,
21155,74.443102141,73.072425705,75.813778578,10641.90221,24.141677157,101.88760189
21157,75.055026899,74.031386444,76.078667353,9730.7398852,,85.756607157
21159,72.76611677,71.084082506,74.448151034,11883.897099,41.730006856,
21161,73.427004125,72.114048787,74.739959464,10837.470347,21.461320847,62.751004016
21163,75.799136084,74.799977025,76.798295143,8595.7968072,17.461555475,
21165,75.276612071,72.96351564,77.589708503,9901.6802903,,
21167,74.703069105,73.641600474,75.764537736,8997.0893978,21.342764803,
21169,73.921317904,72.358982082,75.483653727,9776.7357554,,
21171,73.06689617,71.36234929,74.77144305,11346.158263,,
21173,75.038141607,74.067300331,76.008982882,9027.951874,43.763158517,
21175,74.303864934,72.663589743,75.944140125,10872.745441,32.666599658,
21177,74.704948517,73.698860521,75.711036513,10215.191142,17.419137099,75.357950264
21179,75.961904511,75.147412776,76.776396245,9085.6261996,28.873778278,32.300486814
21181,73.524306629,71.538034654,75.510578604,11396.121758,50.763763902,
21183,75.291133668,74.19078339,76.391483946,9271.286126,,
21185,79.791936232,79.101809315,80.482063149,5386.8920995,17.476581381,23.670039647
21187,74.503645573,72.824822994,76.182468153,10460.139731,70.126227209,
21189,67.377052461,64.700297726,70.053807197,19820.921036,,
21191,72.253487221,70.584874803,73.922099639,12967.9126,48.049422263,128.36970475
21193,66.984557507,65.910254682,68.058860332,19736.649655,42.687501617,75.55406313
21195,71.959289483,71.222369566,72.6962094,13182.710615,37.499639427,64.75466338
21197,69.360590096,67.783315389,70.937864803,16069.597763,56.727626354,101.33423408
21199,73.884305269,73.189393279,74.579217259,11174.258076,28.186048419,57.173547705
21201,73.709778682,69.530513456,77.889043908,12330.981552,,
21203,73.658214116,72.324499597,74.991928636,11397.596137,33.867915131,
21205,75.817115428,74.64057237,76.993658487,8828.6429675,33.909799932,
21207,73.178142345,71.778420261,74.57786443,12431.446892,33.493357151,67.871907201
21209,76.960277956,76.259592884,77.660963029,7269.1419031,34.401329407,24.673081668
21211,77.597470718,76.757822768,78.437118667,8052.2515022,27.862157075,65.637589969
21213,73.54061205,72.266447695,74.814776404,10763.901923,,73.621021633
21215,77.276257995,75.926005274,78.626510717,7823.1586694,27.715226052,
21217,74.709155731,73.676520136,75.741791325,9809.4483281,37.650113599,
21219,74.954761494,73.321653637,76.587869351,10371.816624,29.687204815,
21221,75.743063356,74.203608967,77.282517746,9937.718534,,
21223,75.025843265,73.176417318,76.875269212,9193.9430706,,
21225,75.202437048,73.76980028,76.635073815,9088.378863,,
21227,76.711062378,76.212512485,77.209612271,8125.7889827,17.056713573,49.672986174
21229,75.550624359,73.961354726,77.139893992,9112.1087767,,
21231,75.759004665,74.432998864,77.085010465,10278.279982,22.947057859,77.80238195
21233,74.118068971,72.600736491,75.63540145,10474.225478,,115.71204232
21235,70.890732868,69.995778267,71.785687469,13783.094028,27.533797737,65.563022455
21237,67.960586592,65.540624319,70.380548865,19818.371629,55.970149254,
21239,77.603074319,76.43950466,78.766643978,8789.128685,34.986005598,42.618479373
22001,73.592090008,72.875831001,74.308349015,11119.990819,18.264545831,68.426045441
22003,73.834087594,72.71390354,74.954271649,10835.022267,28.693656093,70.74011849
22005,78.620137261,78.046616806,79.193657716,7473.9378185,33.689441255,51.426527144
22007,76.520683661,75.085252519,77.956114804,10589.642516,19.753236492,69.002123142
22009,72.874765485,71.969003933,73.780527037,12332.547985,28.198918489,76.073555258
22011,75.225459475,74.339597659,76.11132129,9271.1569297,11.542115403,72.955227107
22013,70.934597765,69.178464811,72.690730719,15414.974818,,109.07870448
22015,77.058421229,76.54597981,77.570862649,8036.9772292,10.222831515,64.979832479
22017,73.590538426,73.198668646,73.982408206,12084.748154,12.073188501,88.0462922
22019,74.378981147,73.981038832,74.776923463,10624.198386,21.644382791,70.110300289
22021,73.253718029,71.482378213,75.025057845,11244.178753,,109.62508222
22023,80.761907241,78.472179782,83.051634699,6074.6200806,,
22025,74.554901644,72.9546213,76.155181989,9630.4419712,,
22027,74.948420012,73.392457716,76.504382308,10399.588655,,97.943192948
22029,71.894340001,70.522325865,73.266354138,13948.070615,,86.739672558
22031,75.267518327,74.110703826,76.424332829,10224.334582,15.748222268,72.336861342
22033,75.081146949,74.789217699,75.373076198,10856.527086,33.465985838,81.630615225
22035,71.263760405,69.156185352,73.371335458,12655.809453,,
22037,72.376096228,71.06545768,73.686734776,12075.218473,27.91249433,72.301352035
22039,72.30081342,71.341545083,73.260081757,12473.039495,26.969255049,74.491224934
22041,73.124689104,71.889240026,74.360138182,11371.09926,,49.256230913
22043,75.106480133,73.987750429,76.225209837,8796.6756511,16.387337058,
22045,73.648347344,72.958245808,74.338448881,11396.318032,24.313269324,73.004765972
22047,74.61997494,73.55715019,75.68279969,10853.524006,29.804115023,89.897741319
22049,74.658490944,73.049201866,76.267780023,11251.459048,,88.092791073
22051,76.661640211,76.381622974,76.941657447,9147.3250395,43.113735574,54.911148532
22053,73.143101759,72.145108619,74.141094898,11619.57373,38.233607341,43.555361976
22055,77.791601734,77.405498934,78.177704533,7991.0449299,27.804658643,56.765493513
22057,76.746181628,76.15132086,77.341042396,8820.3476524,21.477882894,65.013057707
22059,75.09002771,73.776968219,76.403087201,9276.9016867,22.306491189,
22061,76.029057755,75.130188189,76.927927321,9264.1841067,7.8297387714,53.351828634
22063,76.1609958,75.655481901,76.666509699,9057.4751112,41.264533958,53.536912658
22065,71.975715381,70.143579228,73.807851534,13284.916902,,114.59129106
22067,70.470415559,69.311453941,71.629377177,14519.045646,29.530597726,107.78542409
22069,74.379526792,73.403200421,75.355853162,11049.939564,13.977217136,84.286236058
22071,75.856272091,75.527134104,76.185410079,11015.320225,52.621417942,75.251562113
22073,73.600689556,73.12707744,74.074301672,11422.106435,20.208912348,92.535471931
22075,76.743575848,75.479365631,78.007786065,9002.4115677,43.029259897,54.196022846
22077,75.314020879,74.04945942,76.578582339,10402.022573,21.472721974,52.446635548
22079,73.189625318,72.682894013,73.696356623,12102.297412,33.952625798,59.148111541
22081,72.668199817,70.542156911,74.794242723,12987.815102,,
22083,73.818535758,72.556275253,75.080796263,11499.666173,21.548866198,52.79273572
22085,74.653082105,73.388083785,75.918080424,11429.863732,,80.637935669
22087,74.771436672,73.808064736,75.734808608,11602.716654,69.203174872,60.390120176
22089,76.436918472,75.64298248,77.230854464,8606.4087631,26.420744058,58.182382375
22091,73.698152879,71.64931273,75.746993028,13064.225471,42.657916325,
22093,76.240600015,74.834434436,77.646765595,10194.737218,,88.940043947
22095,73.780470479,72.885307968,74.675632991,11189.73985,28.785485891,59.248726152
22097,71.551119777,70.911241525,72.19099803,13770.856361,22.733915755,82.78896752
22099,75.216834662,74.448693548,75.984975776,9617.3418286,16.249390648,61.966267113
22101,74.041811415,73.199752486,74.883870344,11356.800676,29.16203239,69.517590057
22103,77.77648552,77.428592014,78.124379025,7716.0816744,41.43349668,46.429753801
22105,74.637870693,74.129145451,75.146595935,10669.282566,40.957315569,77.578928954
22107,73.086630472,70.147266553,76.02599439,13990.5386,,
22109,75.122427098,74.564103772,75.680750424,10113.194956,36.216465816,64.309830472
22111,74.465589896,73.303933816,75.627245975,10568.679989,,
22113,76.145406446,75.433466637,76.857346256,8479.1584589,20.702891131,51.138238205
22115,74.179598889,73.3888845,74.970313278,9483.4688378,13.871260828,81.479160138
22117,71.004555924,70.119271467,71.889840381,15432.105568,88.055489394,74.475287745
22119,72.893157533,71.887755711,73.898559356,12532.711207,,120.41629634
22121,77.104442055,75.876782902,78.332101208,8813.6330907,26.35409869,58.343057176
22123,74.36522408,72.617976849,76.112471311,10649.045839,,
22125,77.850060521,75.684471218,80.015649824,9689.9595231,40.86636698,
22127,73.803363232,72.320258297,75.286468167,10684.67657,,102.78372591
23001,76.807511561,76.294683598,77.320339524,8132.8925565,33.589828137,36.429482166
23003,78.313734456,77.627020883,79.000448028,7454.3774355,20.401054884,57.046227818
23005,80.169038122,79.863445843,80.4746304,5665.1946716,28.420913732,32.504543769
23007,78.158969487,77.092468488,79.225470486,7217.1591141,25.5322928,66.228298406
23009,79.493681927,78.742124363,80.245239491,6877.2642347,18.800868479,32.139700565
23011,77.901902014,77.388461274,78.415342755,7819.6263059,34.84510263,48.975767642
23013,79.287422839,78.393487068,80.18135861,7039.2159915,25.942725158,56.816164199
23015,80.222855303,79.251088164,81.194622443,6413.5814419,27.951537817,52.101424106
23017,77.426503613,76.651428937,78.201578288,8538.8325965,23.024895668,47.222156636
23019,77.118998592,76.672626528,77.565370656,8129.6768197,40.008881092,46.54091494
23021,77.167747418,75.782109356,78.553385479,8182.9067057,33.609458097,
23023,80.46934214,79.528047292,81.410636988,5823.1511979,19.5287072,44.303330134
23025,76.602521289,75.794287674,77.410754905,8887.9409492,31.639103295,52.410901468
23027,78.846265936,77.9741484,79.718383472,7097.2767956,17.597961988,44.35194978
23029,75.515855926,74.476156931,76.555554921,9881.632054,46.638824702,
23031,79.126283689,78.725437076,79.527130302,7082.4581229,31.30337627,45.509807363
24001,75.482068298,74.799996552,76.164140044,9538.0365301,50.603458061,59.073964678
24003,79.094255137,78.855452363,79.333057912,6936.5165019,45.165766995,35.994738931
24005,77.486107419,77.285332119,77.686882719,8370.728316,50.849820575,54.268897504
24009,79.448763915,78.838155377,80.059372452,6530.9169582,38.544668588,31.635558368
24011,76.203495586,75.235347659,77.171643512,9003.1772558,48.901219537,31.702754969
24013,78.480515434,78.075812011,78.885218857,6604.0016353,41.109319166,28.741728199
24015,75.076285717,74.496689828,75.655881606,10405.442763,75.703655775,45.239121069
24017,77.836944793,77.352732712,78.321156875,7786.2052326,28.209552,59.842479152
24019,75.630354379,74.535807602,76.724901155,10397.727503,40.7183128,78.116281665
24021,80.1567493,79.799525388,80.513973211,5885.2036952,29.858167298,34.309049221
24023,77.693410549,76.680149652,78.706671446,7520.6449806,25.278930012,
24025,78.549244789,78.197238315,78.901251262,7005.2037197,40.850846122,34.911726363
24027,82.716875351,82.38299423,83.050756472,4341.5496792,15.761151014,33.927648497
24029,77.896096976,76.645198882,79.14699507,7810.3487077,25.863406728,
24031,83.974014569,83.782660088,84.16536905,4304.1324904,12.392748055,35.813237558
24033,78.511916516,78.308151333,78.715681699,7484.4467688,19.353086432,56.708645097
24035,79.918977005,79.108364245,80.729589764,6384.4289485,40.843483817,34.78986919
24037,78.301977094,77.767400597,78.836553591,6953.8574249,29.337471873,40.292671313
24039,75.752399651,74.661913194,76.842886108,8834.2224731,43.000104243,91.716824305
24041,79.302998531,78.252822598,80.353174463,8255.8086775,35.996796285,66.877206019
24043,75.910312535,75.449514587,76.371110483,9490.1995692,60.910882524,53.166845155
24045,76.090898593,75.533053753,76.648743433,8923.6491675,36.358488259,67.128865412
24047,79.850979314,79.091854552,80.610104076,6632.4740339,32.587442972,27.97124556
24510,71.806218052,71.549858764,72.062577341,14844.84213,123.67320646,89.537648938
25001,79.548847279,79.144219667,79.95347489,7219.4988264,39.088946115,26.748696001
25003,78.017427254,77.481546949,78.553307559,8489.0949343,45.229245762,40.32640668
25005,78.303224589,78.071771461,78.534677717,7361.8018593,45.459798444,33.837373703
25007,81.346765607,79.903201001,82.790330212,5838.0796894,26.848211717,
25009,79.851928716,79.665320451,80.03853698,5855.5775677,36.061722485,29.298115802
25011,79.591246306,78.924825145,80.257667466,6607.3573238,32.164987465,38.997557521
25013,77.35616455,77.096591216,77.615737884,8239.4980242,49.258833037,42.208530119
25015,80.215555756,79.731995121,80.69911639,5830.9224133,26.882498666,38.332534739
25017,81.929429683,81.80007692,82.058782447,4225.6008143,21.526980482,25.327422023
25019,83.015553426,81.312494166,84.718612685,4474.0627222,,
25021,81.504549248,81.310941812,81.698156684,4605.4507682,24.038778792,22.61835522
25023,79.385156976,79.150504974,79.619808977,6245.3656585,35.251095279,24.432564989
25025,80.931807931,80.711207896,81.152407965,5585.4241836,32.784289735,42.911883189
25027,79.062926111,78.875184017,79.250668205,6474.0261895,36.456010082,35.800809472
26001,77.205961979,75.242516306,79.169407653,8701.1192827,,
26003,80.06694916,78.332929758,81.800968563,5661.5555896,,
26005,78.200851061,77.699986422,78.7017157,6913.1769075,11.853189778,45.971727388
26007,77.816553271,76.752508565,78.880597977,7523.1004518,,61.608454576
26009,80.3613445,79.261454598,81.461234403,6067.5799654,15.683367076,
26011,77.369449975,75.975760509,78.763139442,7897.7968521,,
26013,76.422924083,74.663841538,78.182006628,7968.0204893,,
26015,79.17148556,78.505543617,79.837427504,6091.7791183,14.071700727,38.903297518
26017,76.364765934,75.84130794,76.888223928,8521.4909569,30.054680128,40.897827604
26019,78.242583434,76.835985546,79.649181321,7793.501807,,
26021,77.539343689,77.084323419,77.99436396,8035.7090582,16.718523038,60.675520798
26023,76.437529058,75.615497374,77.259560742,8386.324065,12.254620375,64.524134508
26025,75.24235858,74.772135993,75.712581167,9531.4402886,36.79523452,54.002749231
